article_id,colour_group_code,colour_group_name,department_name,department_no,detail_desc,garment_group_name,garment_group_no,graphical_appearance_name,graphical_appearance_no,index_code,index_group_name,index_group_no,index_name,perceived_colour_master_id,perceived_colour_master_name,perceived_colour_value_id,perceived_colour_value_name,prod_name,product_code,product_group_name,product_type_name,product_type_no,section_name,section_no
485546013,71,Light Blue,Kids Boy UW/NW,4215,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.,"Under-, Nightwear",1017,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,2,Blue,3,Light,Justin 2-p tank SB,485546,Garment Upper body,Vest top,253,Boys Underwear & Basics,72
485591001,10,White,Woven Tops,2033,"Sleeveless blouse in a soft cotton weave with a stand-up collar with a pleated edge. Pin tucks and pearly buttons at the top and a narrow, adjustable tie belt at the waist.",Blouses,1010,Solid,1010016,A,Ladieswear,1,Ladieswear,9,White,3,Light,Cole cotton blouse,485591,Garment Upper body,Blouse,258,Mama,8
485688020,21,Light Yellow,Young Boy UW/NW,4225,Boys' briefs in cotton jersey with an elasticated waist and lined front.,"Under-, Nightwear",1017,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,19,Green,5,Bright,Kurt brief BB 5-p,485688,Underwear,Underwear bottom,286,Boys Underwear & Basics,72
486183002,9,Black,Dress,1313,"Sleeveless dress in woven fabric with pleats around the neckline, and a V-neck at the back with a horizontal strap across the top. Unlined.",Dresses Ladies,1013,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Katsu,486183,Garment Full body,Dress,265,Womens Tailoring,11
487050043,73,Dark Blue,Kids Boy Socks,4214,Jacquard-knit socks in a soft cotton blend with elasticated tops.,Socks and Tights,1021,Melange,1010010,H,Baby/Children,4,Children Sizes 92-140,2,Blue,4,Dark,TP Axel 5-p anklesock SB,487050,Socks & Tights,Socks,302,Boys Underwear & Basics,72
487206029,93,Dark Green,Kids Boy Socks,4214,Fine-knit tights in a soft cotton blend with an elasticated waist.,Socks and Tights,1021,Mixed solid/pattern,1010012,H,Baby/Children,4,Children Sizes 92-140,19,Green,7,Medium,Jonas tights SB 2-p,487206,Socks & Tights,Underwear Tights,304,Boys Underwear & Basics,72
487800019,91,Light Green,Young Girl Jersey Basic,7930,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",Jersey Basic,1002,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,19,Green,1,Dusty Light,BRAX shorts,487800,Garment Lower body,Shorts,274,Girls Underwear & Basics,79
488012025,71,Light Blue,Young Boy Socks,4224,Jacquard-knit socks in a soft cotton blend with elastication around the top.,Socks and Tights,1021,All over pattern,1010001,I,Baby/Children,4,Children Sizes 134-170,2,Blue,3,Light,TP Axel 5-p anklesock BB,488012,Socks & Tights,Socks,302,Boys Underwear & Basics,72
488546003,6,Light Grey,Outdoor/Blazers DS,5960,"Biker jacket with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, a small decorative flap front pocket and long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined.",Outdoor,1007,Solid,1010016,D,Divided,2,Divided,12,Grey,1,Dusty Light,Sienna biker,488546,Garment Upper body,Jacket,262,Divided Selected,58
489001017,42,Red,Expressive Lingerie,1338,"Lace bikini briefs with a low waist, lined gusset, narrow sides and medium coverage at the back.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,18,Red,2,Medium Dusty,Flora Bikini Clover Low,489001,Underwear,Underwear bottom,286,Womens Lingerie,61
490176004,51,Light Pink,Trousers,1747,Trousers in a viscose weave with an elasticated drawstring waist in a relaxed fit with a slightly lower crotch. Pockets in the side seams and tapered legs with elasticated hems.,Trousers,1009,Solid,1010016,D,Divided,2,Divided,4,Pink,1,Dusty Light,Daiquiri Pull- On TRS,490176,Garment Lower body,Trousers,272,Divided Collection,53
491065006,9,Black,Jersey fancy,1636,V-neck top in soft jersey with a slight sheen. Inset satin panels at the top and narrow shoulder straps.,Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,cooper tank,491065,Garment Upper body,Vest top,253,Womens Everyday Collection,15
492244010,43,Dark Red,Swimwear,4242,Fully lined bikini bottoms with a low waist and ties at the sides.,Swimwear,1018,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,3,Orange,4,Dark,The Rebounder tie tanga,492244,Swimwear,Swimwear bottom,59,"Womens Swimwear, beachwear",60
493438014,53,Dark Pink,Ladies Sport Bras,8316,,Jersey Fancy,1005,Melange,1010010,S,Sport,26,Sport,4,Pink,4,Dark,Leo seamless t-shirt (1),493438,Garment Upper body,T-shirt,255,Ladies H&M Sport,5
493836006,10,White,Kids Boy Jersey Basic,7668,Long-sleeved tops in organic cotton jersey.,Jersey Basic,1002,Stripe,1010017,H,Baby/Children,4,Children Sizes 92-140,9,White,3,Light,ALBIN basic rib 2p SB,493836,Garment Upper body,Sweater,252,Boys Underwear & Basics,72
494472005,73,Dark Blue,Young Boy Outdoor,8852,"Padded parka with a detachable lined hood with a faux fur trim and a stand-up collar. Zip and wind flap with press-studs down the front, handwarmer pockets, flap front pockets, a zipped sleeve pocket and inner ribbing at the cuffs. Lined.",Outdoor,1007,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,2,Blue,4,Dark,BB Timm parka,494472,Garment Upper body,Jacket,262,Kids Outerwear,45
495680002,73,Dark Blue,Knitwear,5831,"Jumper in a textured cotton knit containing some merino wool with ribbing around the neckline, cuffs and hem.",Knitwear,1003,Solid,1010016,F,Menswear,3,Menswear,2,Blue,4,Dark,R-neck Corso,495680,Garment Upper body,Sweater,252,Men Suits & Tailoring,23
496111004,73,Dark Blue,Knitwear,1610,"Jumper in a soft knit with visible seams at the front, dropped shoulders, long sleeves and ribbed roll edges at the cuffs and hem.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,2,Blue,4,Dark,Devon basic sweater,496111,Garment Upper body,Sweater,252,Womens Casual,6
496992001,51,Light Pink,Kids Girl Big Acc,4312,"Hat in a soft, cable-knit cotton blend containing some wool with an imitation leather appliqué, faux fur pompom on the top and earflaps with ties. Fleece lining.",Accessories,1019,Solid,1010016,J,Baby/Children,4,"Children Accessories, Swimwear",4,Pink,1,Dusty Light,Malin beanie,496992,Accessories,Hat/beanie,75,Kids Outerwear,45
497352001,73,Dark Blue,Blazer,5555,"Two-button jacket in stretch cotton seersucker with notch lapels, a welt chest pocket, patch pockets and two inner pockets. One button at the cuffs. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette.",Dressed,1008,Solid,1010016,F,Menswear,3,Menswear,2,Blue,4,Dark,Simon seersucker,497352,Garment Upper body,Blazer,264,Contemporary Smart,20
497709002,9,Black,Trouser,5686,"Twill suit trousers containing some wool with a regular waist and pleats at the top. Extended waistband with a concealed hook-and-eye fastener and a zip fly. Side pockets, welt back pockets and tapered legs with turn-ups. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",Trousers,1009,Solid,1010016,F,Menswear,3,Menswear,5,Black,4,Dark,Tic-Tac Pleated Trousers,497709,Garment Lower body,Trousers,272,Contemporary Smart,20
498621001,83,Dark Turquoise,Ladies Sport Woven,8397,"Padded, gently tailored gilet with a lined drawstring hood, zip down the front, zipped side pockets and a concealed drawstring at the hem. Lined.",Unknown,1001,Solid,1010016,S,Sport,26,Sport,7,Turquoise,4,Dark,ANYA vest,498621,Garment Upper body,Outdoor Waistcoat,261,Ladies H&M Sport,5
499288002,19,Greenish Khaki,Young Girl Outdoor,8812,"Padded gilet with a detachable, faux-fur trimmed hood and stand-up collar. Zip down the front, side pocket and imitation leather details. Lined.",Outdoor,1007,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,20,Khaki green,4,Dark,Hunter vest,499288,Garment Upper body,Outdoor Waistcoat,261,Kids Outerwear,45
499788004,19,Greenish Khaki,Young Boy Trouser,8756,"Jersey-lined cargo trousers in a cotton weave with an adjustable elasticated waist and zip fly with a button. Flap front, back and leg pockets with a hook and loop fastening.",Trousers,1009,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,20,Khaki green,4,Dark,Brian cargo trousers,499788,Garment Lower body,Trousers,272,Young Boy,47
500358001,9,Black,Young Boy Outdoor,8852,"Lightly padded parka in a sturdy cotton weave with a print and appliqués. Stand-up collar, detachable hood and zip at the front with a wind flap and press-studs. Flap front pockets with a press-stud, ribbed inner cuffs and a single back vent. Quilted lining.",Outdoor,1007,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,5,Black,4,Dark,BB Paul parka,500358,Garment Upper body,Jacket,262,Kids Outerwear,45
500451002,9,Black,UW,3937,Jacquard-knit sports socks in a soft cotton blend with a ribbed shaft.,"Under-, Nightwear",1017,Jacquard,1010022,D,Divided,2,Divided,5,Black,4,Dark,New Stephie sport sock,500451,Socks & Tights,Socks,302,Divided Basics,51
501286001,9,Black,Suit,1212,"Fitted jacket in woven fabric with narrow notch lapels, a button at the front, jetted front pockets, a decorative button at the cuffs and a single back vent. Lined.",Dressed,1008,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Dorian essential blazer,501286,Garment Upper body,Blazer,264,Womens Tailoring,11
501616074,43,Dark Red,Shirt S&T,8617,"Long-sleeved shirt in a cotton blend with an easy-iron finish. Turn-down collar, classic front, narrow cuffs with adjustable buttoning, darts at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette.",Shirts,1011,Dot,1010006,F,Menswear,3,Menswear,18,Red,4,Dark,FRAME Easy Iron,501616,Garment Upper body,Shirt,259,Men Suits & Tailoring,23
501722005,9,Black,Shirt,5777,"Shirt woven in a stretch cotton blend with a narrow turn-down collar, long sleeves with adjustable buttoning at the cuffs, darts at the back, and a rounded hem. Slim fit with narrow shoulders and a tapered waist to create a fitted silhouette.",Shirts,1011,Solid,1010016,F,Menswear,3,Menswear,5,Black,4,Dark,Arthur slim fit shirt,501722,Garment Upper body,Shirt,259,Contemporary Smart,20
501914002,9,Black,Ladies Sport Woven,8397,"Shell jacket in windproof, breathable functional fabric with taped seams, waterproof zips and a hood with a reinforced peak and elasticated drawstring. Zip down the front, zipped side pockets and zips at both sides that open for ventilation. Snow flaps with reinforced elastication and adjustable press-stud fastenings at the waist, and an adjustable hook and loop tab at the cuffs. Slightly longer at the back. Unlined. The jacket has a water-repellent coating without fluorocarbons.",Unknown,1001,Solid,1010016,S,Sport,26,Sport,5,Black,4,Dark,TITAN shell ski jkt,501914,Garment Upper body,Jacket,262,Ladies H&M Sport,5
502321006,7,Grey,Baby Toys/Acc,2950,Hat in a soft knit with a pompom at the top and earflaps with ties. Fleece lining.,Accessories,1019,Solid,1010016,G,Baby/Children,4,Baby Sizes 50-98,12,Grey,2,Medium Dusty,Ivar hat,502321,Accessories,Hat/beanie,75,Baby Essentials & Complements,44
503134002,73,Dark Blue,Blouse,1522,"Straight blouse in woven fabric with a small stand-up collar and button placket. Drawstring at the sides, long sleeves with buttoned cuffs and a rounded hem. Slightly longer at the back.",Blouses,1010,Stripe,1010017,A,Ladieswear,1,Ladieswear,2,Blue,4,Dark,Ridge,503134,Garment Upper body,Top,254,Womens Everyday Collection,15
503820008,72,Blue,Kids Boy Shirt,7657,"Shirt in a woven fabric with a matching tie or bow tie. Turn-down collar, chest pocket and buttons down the front and at the cuffs. Adjustable tie/bow tie with a plastic fastener.",Shirts,1011,Dot,1010006,H,Baby/Children,4,Children Sizes 92-140,2,Blue,7,Medium,Sune shirt set,503820,Garment Upper body,Shirt,259,Kids Boy,46
504154027,11,Off White,Knitwear,1626,"Wide, long-sleeved jumper in a soft, rib knit containing some wool.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,9,White,1,Dusty Light,Lady Di,504154,Garment Upper body,Sweater,252,Womens Everyday Collection,15
504852002,73,Dark Blue,Outdoor/Blazers,1244,Satin bomber jacket with a stand-up collar and zip down the front. Lined.,Outdoor,1007,All over pattern,1010001,D,Divided,2,Divided,2,Blue,4,Dark,Atlantis Printed Bomber,504852,Garment Upper body,Jacket,262,Divided Collection,53
505230006,13,Beige,Tops Knitwear DS,5963,"Wide polo-neck jumper knitted in bouclé yarn with a wide collar, long sleeves with thumbholes at the cuffs and a rounded hem. Slightly longer at the back.",Knitwear,1003,Solid,1010016,D,Divided,2,Divided,1,Mole,2,Medium Dusty,Zelda Jumper,505230,Garment Upper body,Sweater,252,Divided Selected,58
505940001,8,Dark Grey,Dress,1310,"Dress in a soft, viscose weave with a V-neck, short cap sleeves and a rounded hem with short slits in the sides.",Dresses Ladies,1013,Solid,1010016,A,Ladieswear,1,Ladieswear,12,Grey,4,Dark,Waterloo dress,505940,Garment Full body,Dress,265,Womens Casual,6
506368004,73,Dark Blue,Young Boy UW/NW,4225,Pyjamas with a jersey T-shirt top and woven shorts. T-shirt with a print motif on the front. Shorts with an elasticated drawstring waist and fake fly.,"Under-, Nightwear",1017,Placement print,1010014,I,Baby/Children,4,Children Sizes 134-170,2,Blue,4,Dark,Andre s/l pj BB,506368,Nightwear,Pyjama set,297,Boys Underwear & Basics,72
506579005,12,Light Beige,Expressive Lingerie,1338,"Push-up lace and mesh bralette with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide lace trim at the hem and no fasteners.","Under-, Nightwear",1017,Lace,1010021,B,Ladieswear,1,Lingeries/Tights,11,Beige,1,Dusty Light,Lewis Bralette Melbourne,506579,Underwear,Bra,306,Womens Lingerie,61
507610003,52,Pink,Young Girl Jersey Fancy,8716,"Top in sweatshirt fabric with a print motif, wrapover hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",Jersey Fancy,1005,Application/3D,1010002,I,Baby/Children,4,Children Sizes 134-170,4,Pink,2,Medium Dusty,Perfect hood,507610,Garment Upper body,Sweater,252,Young Girl,77
507909027,71,Light Blue,Blouse,1515,"Gently tailored shirt in a stretch cotton blend with a turn-down collar, V-neck, buttons down the front and buttoned cuffs.",Blouses,1010,All over pattern,1010001,A,Ladieswear,1,Ladieswear,2,Blue,3,Light,Rebecca,507909,Garment Upper body,Shirt,259,Womens Tailoring,11
508318001,9,Black,Casual Lingerie,1334,"Bras in microfibre and mesh with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,5,Black,4,Dark,Liza Padded (Idro) 2pk,508318,Underwear,Bra,306,Womens Lingerie,61
508638007,8,Dark Grey,Jersey inactive from s1,5957,"T-shirt in printed cotton jersey with raw edges around the neckline, cuffs and hem.",Jersey Fancy,1005,Placement print,1010014,F,Menswear,3,Menswear,5,Black,4,Dark,Printed tee 9.99,508638,Garment Upper body,T-shirt,255,Contemporary Street,55
508929014,8,Dark Grey,Kids Girl Jersey Basic,7920,Leggings in sturdy jersey made from an organic cotton blend with an elasticated waist.,Jersey Basic,1002,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,12,Grey,4,Dark,NIKE,508929,Garment Lower body,Trousers,272,Girls Underwear & Basics,79
508935029,6,Light Grey,Kids Girl Jersey Basic,7920,"Joggers in soft sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems. Soft brushed inside.",Jersey Basic,1002,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,12,Grey,1,Dusty Light,MIA FANCY,508935,Garment Lower body,Trousers,272,Girls Underwear & Basics,79
509091025,9,Black,Casual Lingerie,1334,"Brazilian briefs in microfibre and lace with a low waist, lined gusset and half-string back.","Under-, Nightwear",1017,All over pattern,1010001,B,Ladieswear,1,Lingeries/Tights,5,Black,4,Dark,Lola Brazilian (Acacia) 3pk,509091,Underwear,Underwear bottom,286,Womens Lingerie,61
509457052,51,Light Pink,Kids Girl Jersey Basic,7920,Short shorts in light sweatshirt fabric with an elasticated drawstring waist and side pockets.,Jersey Basic,1002,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,4,Pink,3,Light,LILY,509457,Garment Lower body,Trousers,272,Girls Underwear & Basics,79
509937020,73,Dark Blue,Jersey Fancy,5848,T-shirt in printed cotton jersey.,Jersey Fancy,1005,Front print,1010008,F,Menswear,3,Menswear,2,Blue,4,Dark,Mike Tee,509937,Garment Upper body,T-shirt,255,Contemporary Casual,21
510208003,53,Dark Pink,Swimwear,4242,"Bikini top with a decorative knot detail and underwired, moulded, padded cups that lift and shape. Ties at the back of the neck and back.(Adjustable fastener at the back in sizes 36D-38B).",Swimwear,1018,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,6,Lilac Purple,4,Dark,DANNY push,510208,Swimwear,Bikini top,298,"Womens Swimwear, beachwear",60
510407095,52,Pink,Kids Girl Jersey Basic,7920,3/4-length leggings in soft organic cotton jersey with an elasticated waist.,Jersey Basic,1002,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,4,Pink,7,Medium,MAXI (1),510407,Garment Lower body,Leggings/Tights,273,Girls Underwear & Basics,79
510959015,73,Dark Blue,Outdoor/Blazers,1244,"Short parka in washed cotton twill with a drawstring hood, zip and wind flap with press-studs down the front and press-studs at the cuffs. Zipped side pockets and a drawstring at the waist. Unlined.",Outdoor,1007,Solid,1010016,D,Divided,2,Divided,2,Blue,4,Dark,Falcon (1),510959,Garment Upper body,Jacket,262,Divided Collection,53
